,names,dates,url
0,Pierce Oil Corp. v. City of Hope,1919-02-03,https://www.courtlistener.com/opinion/99286/pierce-oil-corp-v-city-of-hope/
1,The Mary and Susan .—G. & H. Van Wagenen,1816-02-14,https://www.courtlistener.com/opinion/85133/the-mary-and-susan-g-h-van-wagenen/
2,Stott v. Rutherford,1876-01-24,https://www.courtlistener.com/opinion/89249/stott-v-rutherford/
3,United States v. Shimer,1961-06-12,https://www.courtlistener.com/opinion/106274/united-states-v-shimer/
4,Stanly County v. Coler,1903-06-01,https://www.courtlistener.com/opinion/95912/stanly-county-v-coler/
5,Serralles Succession v. Esbri,1906-01-02,https://www.courtlistener.com/opinion/96383/serralles-succession-v-esbri/
6,Schilb v. Kuebel,1972-02-22,https://www.courtlistener.com/opinion/108422/schilb-v-kuebel/
7,St. Louis Malleable Casting Co. v. George C. Prendergast Constr. Co.,1923-01-02,https://www.courtlistener.com/opinion/100086/st-louis-malleable-casting-co-v-george-c-prendergast-constr-co/
8,"Leonard v. Vicksburg, S. & PR Co.",1905-05-29,https://www.courtlistener.com/opinion/96309/leonard-v-vicksburg-s-pr-co/
9,Ex Parte Am. Steel Barrel Co.,1913-06-16,https://www.courtlistener.com/opinion/97950/ex-parte-am-steel-barrel-co/
10,United States v. Clarke,2014-06-19,https://www.courtlistener.com/opinion/2679556/united-states-v-clarke/
11,California v. Beheler,1983-07-06,https://www.courtlistener.com/opinion/111023/california-v-beheler/
12,"Louisville, C. & CR Co. v. Letson",1844-03-15,https://www.courtlistener.com/opinion/86293/louisville-c-cr-co-v-letson/
13,Warner v. New Orleans,1897-05-24,https://www.courtlistener.com/opinion/94725/warner-v-new-orleans/
14,"Selover, Bates & Co. v. Walsh",1912-12-02,https://www.courtlistener.com/opinion/97697/selover-bates-co-v-walsh/
15,Compagnie Internationale De Produits Alimentaires S. A. v. Miller,1925-01-05,https://www.courtlistener.com/opinion/100534/compagnie-internationale-de-produits-alimentaires-s-a-v-miller/
16,Lee v. Lehigh Valley Coal Co.,1925-04-13,https://www.courtlistener.com/opinion/100626/lee-v-lehigh-valley-coal-co/
17,De Forest Radio Telephone Co. v. United States,1927-02-21,https://www.courtlistener.com/opinion/101004/de-forest-radio-telephone-co-v-united-states/
